Ativo;Data;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINFUT;10/11/2014;54.000;54.400;50.910;52.310;17.176.008.071,00;1.622.985
WINFUT;03/11/2014;54.900;55.230;52.655;53.835;19.212.249.185,00;1.780.458
WINFUT;27/10/2014;48.280;55.435;48.140;55.325;20.931.414.358,00;2.004.440
WINFUT;20/10/2014;55.945;56.400;50.490;52.200;21.095.787.861,00;1.981.648
WINFUT;13/10/2014;57.000;58.940;54.600;56.750;27.333.683.187,00;2.404.143
WINFUT;06/10/2014;60.000;60.060;55.060;55.110;24.905.061.537,00;2.169.118
WINFUT;29/09/2014;55.260;55.595;52.360;54.780;19.630.620.772,00;1.820.496
WINFUT;22/09/2014;57.800;57.800;56.025;57.800;19.160.698.087,00;1.686.942
WINFUT;15/09/2014;57.100;60.780;56.985;58.145;22.682.008.777,00;1.914.412
WINFUT;08/09/2014;61.200;62.250;57.050;57.185;24.142.196.586,00;2.040.461
WINFUT;01/09/2014;62.650;63.085;60.885;61.490;21.515.424.414,00;1.733.006
WINFUT;25/08/2014;59.500;62.365;59.425;62.285;18.035.681.513,00;1.476.226
WINFUT;18/08/2014;58.250;60.135;57.900;59.185;16.449.414.561,00;1.389.067
WINFUT;11/08/2014;55.375;58.035;55.330;58.000;17.208.504.250,00;1.513.560
WINFUT;04/08/2014;56.340;57.090;55.350;55.390;16.854.583.744,00;1.496.767
WINFUT;28/07/2014;58.320;58.415;55.350;56.070;13.806.074.552,00;1.215.066
WINFUT;21/07/2014;57.420;58.535;57.240;58.240;12.080.539.284,00;1.042.338
WINFUT;14/07/2014;55.545;57.925;55.480;57.550;13.129.730.387,00;1.162.126
WINFUT;07/07/2014;54.340;55.470;53.865;55.265;7.620.942.300,00;697.680
WINFUT;30/06/2014;53.775;54.700;53.010;54.610;9.293.388.270,00;864.248
WINFUT;23/06/2014;55.550;55.790;53.520;53.855;11.260.139.632,00;1.034.694
WINFUT;16/06/2014;55.135;56.065;54.130;55.505;7.201.534.419,00;653.735
WINFUT;09/06/2014;53.610;55.540;53.230;54.940;10.126.700.567,00;927.969
WINFUT;02/06/2014;51.620;53.445;51.470;53.440;11.823.470.210,00;1.132.486
WINFUT;26/05/2014;53.205;53.670;51.435;51.435;10.798.551.909,00;1.026.182
WINFUT;19/05/2014;54.295;54.295;52.260;53.050;12.540.227.716,00;1.177.560
WINFUT;12/05/2014;53.855;54.980;53.800;54.320;11.782.749.175,00;1.082.426
WINFUT;05/05/2014;53.700;54.840;53.470;53.545;12.622.807.722,00;1.166.387
WINFUT;28/04/2014;52.100;53.930;51.335;53.930;10.523.174.715,00;1.003.909
WINFUT;22/04/2014;53.100;53.200;51.625;51.980;9.084.012.110,00;868.539
WINFUT;14/04/2014;51.830;53.075;49.875;52.900;10.964.354.023,00;1.065.533
WINFUT;07/04/2014;51.400;53.550;50.530;51.805;15.798.279.757,00;1.529.263
WINFUT;31/03/2014;50.100;52.480;49.935;51.420;13.027.233.403,00;1.272.112
WINFUT;24/03/2014;47.730;50.440;47.660;50.000;13.114.772.941,00;1.340.905
WINFUT;17/03/2014;45.440;48.130;45.220;47.825;11.973.601.577,00;1.281.214
WINFUT;10/03/2014;46.420;46.485;45.150;45.295;10.585.176.995,00;1.153.447
WINFUT;05/03/2014;47.535;47.840;46.400;46.550;5.792.774.970,00;613.992
WINFUT;24/02/2014;47.755;48.430;46.800;47.600;11.349.700.769,00;1.193.215
WINFUT;17/02/2014;48.805;48.890;46.540;47.855;11.907.652.850,00;1.249.720
WINFUT;10/02/2014;48.190;49.360;47.475;48.745;11.002.996.123,00;1.137.967
WINFUT;03/02/2014;47.500;48.360;45.995;48.320;12.215.776.487,00;1.295.563
WINFUT;27/01/2014;47.955;48.685;46.825;47.800;11.854.890.443,00;1.240.691
WINFUT;20/01/2014;49.400;49.805;47.605;47.955;9.883.131.241,00;1.012.415
WINFUT;13/01/2014;49.800;50.780;49.360;49.380;8.587.178.376,00;859.310
WINFUT;06/01/2014;51.230;51.840;49.275;49.950;9.743.583.351,00;962.422
